Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;RWTH Aachen;/wiki/RWTH_Aachen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Augsburg;/wiki/University_of_Augsburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Bamberg;/wiki/University_of_Bamberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Bayreuth;/wiki/University_of_Bayreuth
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Berlin University of the Arts;/wiki/Berlin_University_of_the_Arts
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Free University of Berlin;/wiki/Free_University_of_Berlin
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Humboldt University of Berlin;/wiki/Humboldt_University_of_Berlin
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Technical University of Berlin;/wiki/Technical_University_of_Berlin
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Bielefeld University;/wiki/Bielefeld_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Ruhr University Bochum;/wiki/Ruhr_University_Bochum
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Bonn;/wiki/University_of_Bonn
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Brandenburg University of Technology;/wiki/Brandenburg_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Braunschweig University of Technology;/wiki/Braunschweig_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Bremen;/wiki/University_of_Bremen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Jacobs University Bremen;/wiki/Jacobs_University_Bremen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Chemnitz University of Technology;/wiki/Chemnitz_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Clausthal University of Technology;/wiki/Clausthal_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Cologne;/wiki/University_of_Cologne
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Darmstadt University of Technology;/wiki/Technische_Universit%C3%A4t_Darmstadt
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;TU Dortmund University;/wiki/Technical_University_of_Dortmund
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Dresden University of Technology;/wiki/Dresden_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Duisburg-Essen;/wiki/University_of_Duisburg-Essen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Düsseldorf;/wiki/University_of_D%C3%BCsseldorf
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Catholic University of Eichstätt-Ingolstadt;/wiki/Catholic_University_of_Eichst%C3%A4tt-Ingolstadt
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Erfurt;/wiki/University_of_Erfurt
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Erlangen-Nuremberg;/wiki/University_of_Erlangen-Nuremberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Duisburg-Essen;/wiki/University_of_Duisburg-Essen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;ESCP Business School;/wiki/ESCP_Business_School
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Flensburg;/wiki/University_of_Flensburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Goethe University of Frankfurt am Main;/wiki/Goethe_University_Frankfurt
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Viadrina University (Frankfurt an der Oder);/wiki/Viadrina_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Freiberg University of Mining and Technology;/wiki/Freiberg_University_of_Mining_and_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Zeppelin University (Friedrichshafen);/wiki/Zeppelin_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Freiburg;/wiki/University_of_Freiburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Giessen;/wiki/University_of_Giessen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Göttingen;/wiki/University_of_G%C3%B6ttingen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Greifswald;/wiki/University_of_Greifswald
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;"University of Hagen (distance learning; open university)";/wiki/University_of_Hagen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Halle-Wittenberg (also in Wittenberg);/wiki/University_of_Halle-Wittenberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Hamburg;/wiki/University_of_Hamburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;HafenCity University Hamburg;/wiki/HafenCity_University_Hamburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Hamburg University of Technology;/wiki/Hamburg_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Helmut Schmidt University (University of the Bundeswehr, Hamburg);/wiki/Helmut_Schmidt_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Hertie School of Governance (private institution with university status, awards PhD);/wiki/Hertie_School_of_Governance
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Leibniz University Hannover;/wiki/Leibniz_University_Hannover
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Heidelberg;/wiki/University_of_Heidelberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Hildesheim;/wiki/University_of_Hildesheim
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Hohenheim;/wiki/University_of_Hohenheim
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Technical University of Ilmenau;/wiki/Technical_University_of_Ilmenau
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Jacobs University Bremen;/wiki/Jacobs_University_Bremen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Jena;/wiki/University_of_Jena
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Kaiserslautern University of Technology;/wiki/Kaiserslautern_University_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Karlsruhe Institute of Technology;/wiki/Karlsruhe_Institute_of_Technology
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Kassel;/wiki/University_of_Kassel
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Kiel;/wiki/University_of_Kiel
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Koblenz-Landau;/wiki/University_of_Koblenz-Landau
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Konstanz;/wiki/University_of_Konstanz
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Leipzig;/wiki/University_of_Leipzig
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Lübeck;/wiki/University_of_L%C3%BCbeck
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Leuphana University of Lüneburg;/wiki/University_of_L%C3%BCneburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Magdeburg;/wiki/University_of_Magdeburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Mainz;/wiki/University_of_Mainz
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Mannheim;/wiki/University_of_Mannheim
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Marburg;/wiki/University_of_Marburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Technical University of Munich;/wiki/Technical_University_of_Munich
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Ludwig Maximilian University of Munich;/wiki/Ludwig_Maximilian_University_of_Munich
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Bundeswehr University Munich;/wiki/Bundeswehr_University_Munich
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;"Ukrainian Free University Munich (private university; awards PhD)";/wiki/Ukrainian_Free_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Münster;/wiki/University_of_M%C3%BCnster
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Erlangen-Nuremberg;/wiki/University_of_Erlangen-Nuremberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Oldenburg;/wiki/University_of_Oldenburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Osnabrück;/wiki/University_of_Osnabr%C3%BCck
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Paderborn;/wiki/University_of_Paderborn
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Passau;/wiki/University_of_Passau
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Potsdam;/wiki/University_of_Potsdam
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Regensburg;/wiki/University_of_Regensburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Rostock;/wiki/University_of_Rostock
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Saarland University;/wiki/Saarland_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Siegen;/wiki/University_of_Siegen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;German University of Administrative Sciences Speyer;/wiki/German_University_of_Administrative_Sciences_Speyer
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Stuttgart;/wiki/University_of_Stuttgart
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Trier;/wiki/University_of_Trier
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Tübingen;/wiki/University_of_T%C3%BCbingen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Ulm;/wiki/University_of_Ulm
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Halle-Wittenberg (also in Halle);/wiki/University_of_Halle-Wittenberg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Vechta;/wiki/University_of_Vechta
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Weimar;/wiki/Bauhaus_University,_Weimar
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Witten/Herdecke University;/wiki/Witten/Herdecke_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Wuppertal;/wiki/University_of_Wuppertal
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Würzburg;/wiki/University_of_W%C3%BCrzburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Bremen;/wiki/University_of_Bremen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Jacobs University Bremen;/wiki/Jacobs_University_Bremen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Flensburg;/wiki/University_of_Flensburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Göttingen;/wiki/University_of_G%C3%B6ttingen
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Greifswald;/wiki/University_of_Greifswald
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Hamburg;/wiki/University_of_Hamburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Helmut Schmidt University (University of the Bundeswehr, Hamburg);/wiki/Helmut_Schmidt_University
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;Leibniz University Hannover;/wiki/Leibniz_University_Hannover
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Hildesheim;/wiki/University_of_Hildesheim
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Kiel;/wiki/University_of_Kiel
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Lübeck;/wiki/University_of_L%C3%BCbeck
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Lüneburg;/wiki/University_of_L%C3%BCneburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Oldenburg;/wiki/University_of_Oldenburg
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Osnabrück;/wiki/University_of_Osnabr%C3%BCck
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Rostock;/wiki/University_of_Rostock
Germany;https://en.wikipedia.org//wiki/List_of_universities_in_Germany;University of Vechta;/wiki/University_of_Vechta
